trip_id,duration,start_date,start_id,end_date,weekday,end_id,bike_id,type
907930,333,8/27/2015 9:52,46,8/27/2015 9:57,4,76,508,Subscriber
907929,484,8/27/2015 9:52,69,8/27/2015 10:00,4,63,459,Subscriber
907928,660,8/27/2015 9:51,59,8/27/2015 10:02,4,74,558,Subscriber
907927,1922,8/27/2015 9:51,76,8/27/2015 10:23,4,42,552,Customer
907926,327,8/27/2015 9:51,28,8/27/2015 9:56,4,30,258,Subscriber
907925,412,8/27/2015 9:51,70,8/27/2015 9:58,4,68,620,Subscriber
907924,303,8/27/2015 9:50,83,8/27/2015 9:55,4,22,294,Subscriber
907923,326,8/27/2015 9:50,70,8/27/2015 9:55,4,65,353,Subscriber
907922,545,8/27/2015 9:49,70,8/27/2015 9:59,4,51,562,Subscriber
907921,902,8/27/2015 9:49,55,8/27/2015 10:04,4,67,314,Subscriber
907920,127,8/27/2015 9:49,56,8/27/2015 9:51,4,55,465,Subscriber
907918,565,8/27/2015 9:49,76,8/27/2015 9:58,4,64,594,Subscriber
907916,981,8/27/2015 9:49,50,8/27/2015 10:05,4,82,636,Subscriber
907915,242,8/27/2015 9:48,65,8/27/2015 9:53,4,69,453,Subscriber
907911,432,8/27/2015 9:47,39,8/27/2015 9:54,4,69,568,Subscriber
907910,310,8/27/2015 9:47,64,8/27/2015 9:52,4,57,322,Subscriber
907908,970,8/27/2015 9:46,64,8/27/2015 10:03,4,46,347,Subscriber
907906,510,8/27/2015 9:45,39,8/27/2015 9:54,4,62,387,Customer
907905,268,8/27/2015 9:45,47,8/27/2015 9:49,4,39,442,Subscriber
907904,375,8/27/2015 9:44,56,8/27/2015 9:50,4,41,574,Subscriber
907903,444,8/27/2015 9:43,63,8/27/2015 9:51,4,46,508,Subscriber
907902,431,8/27/2015 9:43,54,8/27/2015 9:50,4,70,620,Subscriber
907901,928,8/27/2015 9:43,64,8/27/2015 9:58,4,50,329,Subscriber
907900,282,8/27/2015 9:42,57,8/27/2015 9:47,4,70,374,Subscriber
907899,438,8/27/2015 9:42,50,8/27/2015 9:49,4,54,569,Subscriber
907898,566,8/27/2015 9:41,72,8/27/2015 9:51,4,56,567,Subscriber
907896,275,8/27/2015 9:41,2,8/27/2015 9:45,4,4,205,Subscriber
907895,543,8/27/2015 9:40,65,8/27/2015 9:49,4,61,877,Subscriber
907893,357,8/27/2015 9:40,75,8/27/2015 9:46,4,41,96,Subscriber
907892,291,8/27/2015 9:39,75,8/27/2015 9:44,4,51,555,Subscriber
907891,647,8/27/2015 9:39,64,8/27/2015 9:50,4,42,491,Subscriber
907890,463,8/27/2015 9:39,57,8/27/2015 9:47,4,47,503,Subscriber
907887,761,8/27/2015 9:38,55,8/27/2015 9:51,4,65,541,Subscriber
907886,581,8/27/2015 9:38,55,8/27/2015 9:48,4,70,353,Subscriber
907884,270,8/27/2015 9:38,65,8/27/2015 9:42,4,70,436,Subscriber
907883,537,8/27/2015 9:38,65,8/27/2015 9:46,4,67,426,Subscriber
907882,487,8/27/2015 9:37,56,8/27/2015 9:45,4,42,623,Subscriber
907880,327,8/27/2015 9:37,60,8/27/2015 9:42,4,41,352,Subscriber
907879,708,8/27/2015 9:36,42,8/27/2015 9:47,4,61,331,Subscriber
907878,256,8/27/2015 9:35,56,8/27/2015 9:40,4,49,462,Subscriber
907877,749,8/27/2015 9:35,67,8/27/2015 9:47,4,61,397,Subscriber
907876,1335,8/27/2015 9:33,70,8/27/2015 9:56,4,74,373,Subscriber
907875,747,8/27/2015 9:33,67,8/27/2015 9:45,4,77,335,Subscriber
907874,827,8/27/2015 9:32,61,8/27/2015 9:46,4,60,448,Subscriber
907873,152,8/27/2015 9:32,74,8/27/2015 9:35,4,49,400,Subscriber
907872,314,8/27/2015 9:32,77,8/27/2015 9:37,4,64,491,Subscriber
907871,538,8/27/2015 9:32,61,8/27/2015 9:41,4,77,511,Subscriber
907870,488,8/27/2015 9:31,74,8/27/2015 9:39,4,60,487,Subscriber
907869,641,8/27/2015 9:31,69,8/27/2015 9:41,4,67,429,Subscriber
907868,338,8/27/2015 9:30,60,8/27/2015 9:36,4,74,585,Customer
907866,2405,8/27/2015 9:30,67,8/27/2015 10:10,4,71,404,Customer
907865,746,8/27/2015 9:30,70,8/27/2015 9:42,4,50,636,Subscriber
907864,2441,8/27/2015 9:30,67,8/27/2015 10:11,4,71,518,Customer
907863,645,8/27/2015 9:30,33,8/27/2015 9:40,4,28,693,Subscriber
907862,735,8/27/2015 9:30,68,8/27/2015 9:42,4,41,548,Subscriber
907861,337,8/27/2015 9:29,33,8/27/2015 9:35,4,29,239,Subscriber
907860,742,8/27/2015 9:29,61,8/27/2015 9:42,4,42,362,Subscriber
907859,812,8/27/2015 9:29,60,8/27/2015 9:42,4,39,672,Subscriber
907858,269,8/27/2015 9:29,61,8/27/2015 9:33,4,70,562,Subscriber
907857,649,8/27/2015 9:29,55,8/27/2015 9:40,4,61,364,Subscriber
907856,269,8/27/2015 9:28,61,8/27/2015 9:32,4,63,606,Subscriber
907855,327,8/27/2015 9:28,57,8/27/2015 9:33,4,76,384,Subscriber
907854,414,8/27/2015 9:27,62,8/27/2015 9:34,4,70,502,Subscriber
907853,656,8/27/2015 9:27,63,8/27/2015 9:38,4,54,493,Subscriber
907852,296,8/27/2015 9:27,57,8/27/2015 9:32,4,69,459,Subscriber
907851,609,8/27/2015 9:27,61,8/27/2015 9:37,4,82,583,Subscriber
907850,597,8/27/2015 9:27,61,8/27/2015 9:37,4,82,393,Subscriber
907849,405,8/27/2015 9:26,74,8/27/2015 9:33,4,60,529,Subscriber
907847,785,8/27/2015 9:26,61,8/27/2015 9:39,4,42,432,Subscriber
907846,533,8/27/2015 9:25,54,8/27/2015 9:34,4,46,482,Subscriber
907845,289,8/27/2015 9:25,41,8/27/2015 9:29,4,55,353,Subscriber
907844,405,8/27/2015 9:24,64,8/27/2015 9:31,4,77,533,Subscriber
907843,291,8/27/2015 9:24,56,8/27/2015 9:29,4,82,269,Subscriber
907842,187,8/27/2015 9:24,74,8/27/2015 9:27,4,42,602,Subscriber
907841,512,8/27/2015 9:24,61,8/27/2015 9:33,4,49,413,Subscriber
907840,434,8/27/2015 9:24,55,8/27/2015 9:31,4,82,549,Subscriber
907839,711,8/27/2015 9:24,59,8/27/2015 9:36,4,69,313,Subscriber
907838,605,8/27/2015 9:23,74,8/27/2015 9:33,4,61,506,Subscriber
907837,220,8/27/2015 9:23,72,8/27/2015 9:27,4,76,279,Subscriber
907836,317,8/27/2015 9:23,55,8/27/2015 9:28,4,61,562,Subscriber
907835,948,8/27/2015 9:23,55,8/27/2015 9:39,4,65,361,Subscriber
907834,473,8/27/2015 9:23,67,8/27/2015 9:30,4,47,383,Subscriber
907833,126,8/27/2015 9:22,22,8/27/2015 9:24,4,23,671,Subscriber
907832,497,8/27/2015 9:21,51,8/27/2015 9:30,4,70,636,Subscriber
907831,1405,8/27/2015 9:21,55,8/27/2015 9:45,4,66,134,Subscriber
907830,115,8/27/2015 9:21,50,8/27/2015 9:23,4,74,602,Subscriber
907829,1086,8/27/2015 9:21,34,8/27/2015 9:39,4,36,649,Subscriber
907828,251,8/27/2015 9:21,46,8/27/2015 9:25,4,56,465,Subscriber
907827,573,8/27/2015 9:20,61,8/27/2015 9:29,4,76,594,Subscriber
907826,328,8/27/2015 9:19,51,8/27/2015 9:25,4,64,461,Subscriber
907825,684,8/27/2015 9:17,70,8/27/2015 9:29,4,42,392,Subscriber
907824,495,8/27/2015 9:17,55,8/27/2015 9:25,4,42,386,Subscriber
907823,488,8/27/2015 9:17,61,8/27/2015 9:25,4,50,569,Subscriber
907822,313,8/27/2015 9:17,55,8/27/2015 9:22,4,54,482,Subscriber
907821,320,8/27/2015 9:17,67,8/27/2015 9:22,4,39,387,Subscriber
907820,450,8/27/2015 9:16,74,8/27/2015 9:24,4,61,448,Subscriber
907819,545,8/27/2015 9:16,59,8/27/2015 9:25,4,68,382,Subscriber
907818,589,8/27/2015 9:16,67,8/27/2015 9:25,4,77,275,Subscriber
907817,81,8/27/2015 9:16,64,8/27/2015 9:17,4,61,583,Subscriber
907816,1593,8/27/2015 9:15,41,8/27/2015 9:41,4,70,327,Subscriber
907815,727,8/27/2015 9:15,67,8/27/2015 9:27,4,56,462,Subscriber
907814,513,8/27/2015 9:15,51,8/27/2015 9:23,4,46,419,Subscriber
907813,561,8/27/2015 9:14,59,8/27/2015 9:23,4,56,315,Subscriber
907812,922,8/27/2015 9:14,57,8/27/2015 9:29,4,82,29,Subscriber
907811,422,8/27/2015 9:14,69,8/27/2015 9:21,4,63,260,Subscriber
907809,501,8/27/2015 9:14,50,8/27/2015 9:22,4,64,446,Subscriber
907808,473,8/27/2015 9:13,72,8/27/2015 9:21,4,65,525,Subscriber
907806,556,8/27/2015 9:13,50,8/27/2015 9:23,4,47,189,Subscriber
907805,222,8/27/2015 9:13,50,8/27/2015 9:17,4,51,317,Subscriber
907804,683,8/27/2015 9:13,65,8/27/2015 9:25,4,39,568,Subscriber
907803,337,8/27/2015 9:13,28,8/27/2015 9:19,4,32,194,Subscriber
907802,555,8/27/2015 9:13,69,8/27/2015 9:22,4,77,607,Subscriber
907801,204,8/27/2015 9:13,76,8/27/2015 9:17,4,72,625,Subscriber
907800,653,8/27/2015 9:13,49,8/27/2015 9:24,4,65,453,Subscriber
907799,321,8/27/2015 9:13,82,8/27/2015 9:18,4,55,541,Subscriber
907798,608,8/27/2015 9:13,69,8/27/2015 9:23,4,77,440,Subscriber
907797,740,8/27/2015 9:13,70,8/27/2015 9:25,4,75,356,Subscriber
907795,356,8/27/2015 9:13,69,8/27/2015 9:19,4,68,111,Subscriber
907793,713,8/27/2015 9:12,70,8/27/2015 9:24,4,67,404,Subscriber
907792,219,8/27/2015 9:12,70,8/27/2015 9:16,4,65,436,Subscriber
907791,536,8/27/2015 9:12,76,8/27/2015 9:21,4,67,383,Subscriber
907790,267,8/27/2015 9:12,62,8/27/2015 9:17,4,61,362,Subscriber
907787,1037,8/27/2015 9:11,72,8/27/2015 9:29,4,75,520,Subscriber
907786,788,8/27/2015 9:11,84,8/27/2015 9:24,4,2,701,Subscriber
907783,581,8/27/2015 9:10,55,8/27/2015 9:19,4,64,325,Subscriber
907782,483,8/27/2015 9:08,56,8/27/2015 9:16,4,64,407,Subscriber
907781,847,8/27/2015 9:08,66,8/27/2015 9:22,4,64,449,Subscriber
907780,483,8/27/2015 9:08,2,8/27/2015 9:16,4,13,231,Subscriber
907779,400,8/27/2015 9:08,77,8/27/2015 9:14,4,64,329,Subscriber
907778,372,8/27/2015 9:06,51,8/27/2015 9:12,4,61,594,Subscriber
907775,670,8/27/2015 9:06,55,8/27/2015 9:17,4,70,392,Subscriber
907774,259,8/27/2015 9:05,28,8/27/2015 9:09,4,27,48,Subscriber
907773,466,8/27/2015 9:04,71,8/27/2015 9:12,4,74,496,Subscriber
907772,867,8/27/2015 9:04,33,8/27/2015 9:18,4,28,22,Subscriber
907771,393,8/27/2015 9:03,39,8/27/2015 9:10,4,69,111,Subscriber
907770,559,8/27/2015 9:03,61,8/27/2015 9:12,4,51,461,Subscriber
907769,307,8/27/2015 9:02,50,8/27/2015 9:08,4,60,212,Subscriber
907768,422,8/27/2015 9:02,74,8/27/2015 9:09,4,63,527,Subscriber
907767,657,8/27/2015 9:02,84,8/27/2015 9:13,4,2,157,Subscriber
907766,127,8/27/2015 9:02,39,8/27/2015 9:04,4,57,445,Subscriber
907764,300,8/27/2015 9:01,55,8/27/2015 9:06,4,74,589,Subscriber
907763,427,8/27/2015 9:00,77,8/27/2015 9:08,4,61,336,Subscriber
907762,450,8/27/2015 9:00,60,8/27/2015 9:08,4,75,389,Subscriber
907761,419,8/27/2015 9:00,74,8/27/2015 9:07,4,60,56,Subscriber
907760,271,8/27/2015 9:00,71,8/27/2015 9:04,4,68,328,Subscriber
907759,510,8/27/2015 8:59,50,8/27/2015 9:08,4,61,606,Subscriber
907758,478,8/27/2015 9:00,61,8/27/2015 9:08,4,74,487,Subscriber
907756,885,8/27/2015 8:59,50,8/27/2015 9:14,4,65,877,Subscriber
907755,323,8/27/2015 8:59,82,8/27/2015 9:04,4,75,431,Subscriber
907754,401,8/27/2015 8:58,56,8/27/2015 9:05,4,82,423,Subscriber
907753,415,8/27/2015 8:58,64,8/27/2015 9:05,4,47,421,Subscriber
907751,771,8/27/2015 8:58,65,8/27/2015 9:11,4,63,493,Subscriber
907750,273,8/27/2015 8:58,42,8/27/2015 9:03,4,75,621,Subscriber
907749,293,8/27/2015 8:58,82,8/27/2015 9:03,4,51,636,Subscriber
907748,536,8/27/2015 8:58,50,8/27/2015 9:07,4,61,393,Subscriber
907747,680,8/27/2015 8:58,70,8/27/2015 9:09,4,55,314,Subscriber
907746,457,8/27/2015 8:58,22,8/27/2015 9:05,4,26,690,Subscriber
907745,684,8/27/2015 8:58,69,8/27/2015 9:09,4,55,562,Subscriber
907744,454,8/27/2015 8:57,39,8/27/2015 9:05,4,70,436,Subscriber
907743,616,8/27/2015 8:57,63,8/27/2015 9:08,4,70,356,Subscriber
907742,836,8/27/2015 8:57,69,8/27/2015 9:11,4,82,288,Subscriber
907741,243,8/27/2015 8:57,51,8/27/2015 9:01,4,75,555,Subscriber
907740,657,8/27/2015 8:57,50,8/27/2015 9:08,4,57,501,Subscriber
907739,566,8/27/2015 8:57,50,8/27/2015 9:06,4,39,326,Subscriber
907738,521,8/27/2015 8:56,50,8/27/2015 9:05,4,68,489,Subscriber
907737,701,8/27/2015 8:56,50,8/27/2015 9:08,4,70,404,Subscriber
907736,682,8/27/2015 8:56,69,8/27/2015 9:08,4,74,506,Subscriber
907735,1127,8/27/2015 8:56,69,8/27/2015 9:15,4,82,534,Subscriber
907734,946,8/27/2015 8:56,69,8/27/2015 9:12,4,67,397,Customer
907733,543,8/27/2015 8:56,72,8/27/2015 9:05,4,65,426,Subscriber
907731,329,8/27/2015 8:56,60,8/27/2015 9:01,4,74,448,Subscriber
907729,869,8/27/2015 8:55,71,8/27/2015 9:09,4,42,514,Subscriber
907728,225,8/27/2015 8:54,70,8/27/2015 8:58,4,61,432,Subscriber
907727,268,8/27/2015 8:54,42,8/27/2015 8:58,4,82,470,Subscriber
907726,736,8/27/2015 8:54,69,8/27/2015 9:06,4,72,370,Subscriber
907725,588,8/27/2015 8:54,50,8/27/2015 9:03,4,61,511,Subscriber
907724,396,8/27/2015 8:53,74,8/27/2015 9:00,4,60,672,Subscriber
907723,258,8/27/2015 8:53,69,8/27/2015 8:57,4,65,568,Subscriber
907722,354,8/27/2015 8:53,77,8/27/2015 8:59,4,62,395,Subscriber
907721,794,8/27/2015 8:53,72,8/27/2015 9:06,4,55,482,Subscriber
907720,229,8/27/2015 8:53,62,8/27/2015 8:57,4,77,336,Subscriber
907719,134,8/27/2015 8:52,56,8/27/2015 8:54,4,55,589,Subscriber
907718,1378,8/27/2015 8:52,69,8/27/2015 9:15,4,41,560,Subscriber
907716,609,8/27/2015 8:52,69,8/27/2015 9:02,4,77,377,Subscriber
907715,280,8/27/2015 8:52,69,8/27/2015 8:56,4,68,632,Subscriber
907714,670,8/27/2015 8:52,70,8/27/2015 9:03,4,51,419,Subscriber
907713,351,8/27/2015 8:52,62,8/27/2015 8:58,4,45,321,Subscriber
907712,757,8/27/2015 8:52,6,8/27/2015 9:04,4,80,646,Subscriber
907711,827,8/27/2015 8:52,70,8/27/2015 9:05,4,59,598,Subscriber
907710,820,8/27/2015 8:51,69,8/27/2015 9:05,4,55,386,Subscriber
907709,496,8/27/2015 8:51,70,8/27/2015 9:00,4,55,364,Subscriber
907708,726,8/27/2015 8:51,69,8/27/2015 9:03,4,49,453,Subscriber
907707,283,8/27/2015 8:51,69,8/27/2015 8:56,4,65,493,Subscriber
907706,402,8/27/2015 8:51,69,8/27/2015 8:57,4,57,29,Subscriber
907705,378,8/27/2015 8:50,74,8/27/2015 8:57,4,60,214,Subscriber
907704,782,8/27/2015 8:50,62,8/27/2015 9:03,4,75,268,Subscriber
907703,899,8/27/2015 8:50,70,8/27/2015 9:05,4,51,403,Subscriber
907702,287,8/27/2015 8:50,50,8/27/2015 8:55,4,60,334,Subscriber
907701,283,8/27/2015 8:49,28,8/27/2015 8:54,4,30,263,Subscriber
907700,890,8/27/2015 8:49,61,8/27/2015 9:04,4,60,193,Subscriber
907699,806,8/27/2015 8:49,28,8/27/2015 9:02,4,31,705,Subscriber
907698,258,8/27/2015 8:49,64,8/27/2015 8:53,4,70,677,Subscriber
907697,459,8/27/2015 8:49,39,8/27/2015 8:56,4,56,423,Subscriber
907696,210,8/27/2015 8:48,51,8/27/2015 8:52,4,50,489,Subscriber
907695,662,8/27/2015 8:48,60,8/27/2015 8:59,4,55,134,Subscriber
907694,167,8/27/2015 8:48,77,8/27/2015 8:50,4,63,373,Subscriber
907693,393,8/27/2015 8:48,76,8/27/2015 8:54,4,61,413,Subscriber
907691,286,8/27/2015 8:47,74,8/27/2015 8:52,4,48,618,Subscriber
907690,429,8/27/2015 8:47,61,8/27/2015 8:54,4,65,209,Subscriber
907689,684,8/27/2015 8:46,61,8/27/2015 8:58,4,45,412,Subscriber
907688,344,8/27/2015 8:46,2,8/27/2015 8:52,4,6,127,Subscriber
907687,782,8/27/2015 8:46,55,8/27/2015 8:59,4,66,878,Subscriber
907686,237,8/27/2015 8:46,2,8/27/2015 8:50,4,5,32,Subscriber
907685,419,8/27/2015 8:46,77,8/27/2015 8:53,4,64,347,Subscriber
907684,677,8/27/2015 8:45,67,8/27/2015 8:57,4,65,282,Subscriber
907683,967,8/27/2015 8:45,65,8/27/2015 9:01,4,77,283,Subscriber
907682,130,8/27/2015 8:45,74,8/27/2015 8:47,4,51,555,Subscriber
907681,1188,8/27/2015 8:44,74,8/27/2015 9:04,4,65,401,Subscriber
907680,657,8/27/2015 8:44,74,8/27/2015 8:55,4,70,314,Subscriber
907678,732,8/27/2015 8:44,74,8/27/2015 8:56,4,61,569,Subscriber
907677,684,8/27/2015 8:44,75,8/27/2015 8:55,4,61,487,Subscriber
907676,294,8/27/2015 8:44,76,8/27/2015 8:49,4,74,672,Subscriber
907675,266,8/27/2015 8:43,63,8/27/2015 8:47,4,57,497,Subscriber
907673,447,8/27/2015 8:43,49,8/27/2015 8:50,4,48,478,Subscriber
907672,593,8/27/2015 8:42,51,8/27/2015 8:52,4,45,285,Subscriber
907667,605,8/27/2015 8:40,61,8/27/2015 8:50,4,48,376,Subscriber
907665,387,8/27/2015 8:40,59,8/27/2015 8:47,4,57,459,Subscriber
907663,308,8/27/2015 8:40,60,8/27/2015 8:45,4,74,214,Subscriber
907662,248,8/27/2015 8:40,29,8/27/2015 8:44,4,31,197,Subscriber
907660,411,8/27/2015 8:40,77,8/27/2015 8:46,4,64,379,Subscriber
907657,588,8/27/2015 8:38,73,8/27/2015 8:48,4,77,629,Subscriber
907655,541,8/27/2015 8:38,77,8/27/2015 8:47,4,60,134,Subscriber
907651,391,8/27/2015 8:37,51,8/27/2015 8:44,4,60,448,Subscriber
907650,425,8/27/2015 8:37,70,8/27/2015 8:44,4,68,570,Subscriber
907649,396,8/27/2015 8:36,50,8/27/2015 8:43,4,60,187,Subscriber
907648,427,8/27/2015 8:36,76,8/27/2015 8:43,4,70,403,Subscriber
907647,144,8/27/2015 8:36,61,8/27/2015 8:39,4,64,677,Subscriber
907646,469,8/27/2015 8:35,49,8/27/2015 8:43,4,75,509,Subscriber
907645,965,8/27/2015 8:35,55,8/27/2015 8:51,4,66,286,Subscriber
907644,443,8/27/2015 8:35,39,8/27/2015 8:42,4,69,560,Subscriber
907642,419,8/27/2015 8:34,39,8/27/2015 8:41,4,69,493,Subscriber
907641,455,8/27/2015 8:34,39,8/27/2015 8:41,4,75,351,Customer
907640,147,8/27/2015 8:34,63,8/27/2015 8:36,4,77,355,Subscriber
907639,233,8/27/2015 8:33,58,8/27/2015 8:37,4,66,449,Subscriber
907638,249,8/27/2015 8:33,73,8/27/2015 8:37,4,41,69,Subscriber
907637,281,8/27/2015 8:31,56,8/27/2015 8:36,4,45,300,Subscriber
907636,546,8/27/2015 8:31,63,8/27/2015 8:40,4,65,377,Subscriber
907635,433,8/27/2015 8:31,56,8/27/2015 8:38,4,60,352,Subscriber
907634,548,8/27/2015 8:30,73,8/27/2015 8:39,4,56,392,Subscriber
907633,428,8/27/2015 8:29,39,8/27/2015 8:36,4,69,386,Subscriber
907632,585,8/27/2015 8:25,72,8/27/2015 8:35,4,65,453,Subscriber
907631,550,8/27/2015 8:29,50,8/27/2015 8:38,4,61,376,Subscriber
907630,527,8/27/2015 8:28,51,8/27/2015 8:36,4,70,364,Subscriber
907629,585,8/27/2015 8:27,70,8/27/2015 8:37,4,51,489,Subscriber
907628,829,8/27/2015 8:27,50,8/27/2015 8:41,4,65,534,Subscriber
907627,409,8/27/2015 8:27,73,8/27/2015 8:34,4,41,687,Subscriber
907626,310,8/27/2015 8:27,74,8/27/2015 8:32,4,48,479,Subscriber
907624,460,8/27/2015 8:27,50,8/27/2015 8:35,4,61,677,Subscriber
907623,348,8/27/2015 8:27,63,8/27/2015 8:33,4,61,412,Subscriber
907622,1115,8/27/2015 8:27,50,8/27/2015 8:45,4,67,462,Subscriber
907621,742,8/27/2015 8:27,67,8/27/2015 8:39,4,56,269,Subscriber
907620,462,8/27/2015 8:26,50,8/27/2015 8:34,4,64,619,Subscriber
907619,432,8/27/2015 8:26,55,8/27/2015 8:33,4,42,470,Subscriber
907618,1015,8/27/2015 8:26,61,8/27/2015 8:43,4,71,287,Customer
907617,488,8/27/2015 8:26,74,8/27/2015 8:34,4,61,193,Subscriber
907615,849,8/27/2015 8:25,69,8/27/2015 8:39,4,41,418,Subscriber
907614,401,8/27/2015 8:25,50,8/27/2015 8:32,4,63,517,Subscriber
907613,1007,8/27/2015 8:25,69,8/27/2015 8:42,4,41,290,Subscriber
907612,332,8/27/2015 8:25,74,8/27/2015 8:30,4,60,389,Subscriber
907611,807,8/27/2015 8:24,69,8/27/2015 8:38,4,63,309,Subscriber
907610,171,8/27/2015 8:24,55,8/27/2015 8:27,4,75,271,Subscriber
907609,406,8/27/2015 8:24,56,8/27/2015 8:31,4,64,583,Subscriber
907608,424,8/27/2015 8:24,60,8/27/2015 8:31,4,55,286,Customer
907607,322,8/27/2015 8:24,61,8/27/2015 8:29,4,63,429,Subscriber
907605,708,8/27/2015 8:24,70,8/27/2015 8:36,4,55,878,Subscriber
907604,252,8/27/2015 8:24,76,8/27/2015 8:28,4,57,384,Subscriber
907603,534,8/27/2015 8:23,70,8/27/2015 8:32,4,51,348,Subscriber
907602,593,8/27/2015 8:23,61,8/27/2015 8:33,4,50,602,Subscriber
907601,612,8/27/2015 8:23,72,8/27/2015 8:33,4,74,569,Subscriber
907600,378,8/27/2015 8:22,39,8/27/2015 8:29,4,75,441,Subscriber
907599,631,8/27/2015 8:23,69,8/27/2015 8:33,4,67,518,Subscriber
907598,289,8/27/2015 8:22,74,8/27/2015 8:27,4,41,524,Subscriber
907597,571,8/27/2015 8:22,67,8/27/2015 8:32,4,77,540,Subscriber
907596,747,8/27/2015 8:22,70,8/27/2015 8:34,4,77,395,Subscriber
907595,489,8/27/2015 8:22,70,8/27/2015 8:30,4,51,604,Subscriber
907593,248,8/27/2015 8:20,2,8/27/2015 8:24,4,4,213,Subscriber
907592,692,8/27/2015 8:20,60,8/27/2015 8:31,4,77,134,Subscriber
907591,894,8/27/2015 8:19,71,8/27/2015 8:34,4,65,432,Subscriber
907590,374,8/27/2015 8:19,77,8/27/2015 8:26,4,61,287,Subscriber
907589,278,8/27/2015 8:19,66,8/27/2015 8:24,4,59,439,Subscriber
907588,420,8/27/2015 8:19,61,8/27/2015 8:26,4,74,555,Subscriber
907587,311,8/27/2015 8:18,55,8/27/2015 8:23,4,42,621,Subscriber
907586,397,8/27/2015 8:18,55,8/27/2015 8:25,4,57,374,Subscriber
907585,546,8/27/2015 8:18,64,8/27/2015 8:27,4,65,283,Subscriber
907584,220,8/27/2015 8:18,65,8/27/2015 8:21,4,69,290,Subscriber
907583,397,8/27/2015 8:17,55,8/27/2015 8:24,4,70,446,Subscriber
907582,202,8/27/2015 8:16,55,8/27/2015 8:20,4,74,401,Subscriber
907581,387,8/27/2015 8:16,55,8/27/2015 8:22,4,61,602,Subscriber
907580,554,8/27/2015 8:15,57,8/27/2015 8:25,4,74,618,Subscriber
907579,652,8/27/2015 8:15,70,8/27/2015 8:26,4,77,379,Subscriber
907578,456,8/27/2015 8:14,66,8/27/2015 8:22,4,76,384,Subscriber
907576,342,8/27/2015 8:14,69,8/27/2015 8:19,4,62,587,Subscriber
907574,266,8/27/2015 8:13,70,8/27/2015 8:18,4,61,429,Subscriber
907573,929,8/27/2015 8:13,69,8/27/2015 8:28,4,48,634,Subscriber
907572,661,8/27/2015 8:12,69,8/27/2015 8:23,4,63,497,Subscriber
907571,950,8/27/2015 8:12,70,8/27/2015 8:28,4,75,96,Subscriber
907570,501,8/27/2015 8:12,69,8/27/2015 8:21,4,63,355,Subscriber
907569,467,8/27/2015 8:12,54,8/27/2015 8:20,4,70,395,Subscriber
907568,323,8/27/2015 8:12,69,8/27/2015 8:17,4,65,29,Subscriber
907567,390,8/27/2015 8:12,73,8/27/2015 8:19,4,45,494,Subscriber
907566,863,8/27/2015 8:12,69,8/27/2015 8:26,4,48,542,Subscriber
907565,563,8/27/2015 8:12,69,8/27/2015 8:21,4,50,619,Subscriber
907563,554,8/27/2015 8:12,69,8/27/2015 8:21,4,51,364,Subscriber
907562,661,8/27/2015 8:12,51,8/27/2015 8:23,4,70,570,Subscriber
907561,527,8/27/2015 8:12,69,8/27/2015 8:21,4,51,285,Subscriber
907560,434,8/27/2015 8:11,69,8/27/2015 8:19,4,65,632,Subscriber
907559,1033,8/27/2015 8:12,76,8/27/2015 8:29,4,60,563,Subscriber
907558,695,8/27/2015 8:11,69,8/27/2015 8:23,4,42,343,Subscriber
907557,281,8/27/2015 8:11,61,8/27/2015 8:16,4,70,604,Subscriber
907556,423,8/27/2015 8:11,62,8/27/2015 8:18,4,70,489,Subscriber
907555,302,8/27/2015 8:11,69,8/27/2015 8:16,4,65,419,Subscriber
907554,565,8/27/2015 8:11,70,8/27/2015 8:20,4,55,271,Subscriber
907553,465,8/27/2015 8:11,51,8/27/2015 8:18,4,70,878,Subscriber
907552,186,8/27/2015 8:10,64,8/27/2015 8:13,4,63,526,Subscriber
907551,320,8/27/2015 8:10,69,8/27/2015 8:15,4,57,503,Subscriber
907550,661,8/27/2015 8:10,70,8/27/2015 8:21,4,47,593,Subscriber
907549,1027,8/27/2015 8:10,69,8/27/2015 8:27,4,77,373,Subscriber
907548,1160,8/27/2015 8:10,70,8/27/2015 8:29,4,45,388,Subscriber
907547,497,8/27/2015 8:09,69,8/27/2015 8:17,4,77,454,Subscriber
907546,792,8/27/2015 8:09,70,8/27/2015 8:22,4,76,413,Subscriber
907545,337,8/27/2015 8:09,60,8/27/2015 8:15,4,41,443,Subscriber
907544,843,8/27/2015 8:09,70,8/27/2015 8:23,4,50,677,Subscriber
907542,778,8/27/2015 8:09,70,8/27/2015 8:22,4,51,394,Subscriber
907541,742,8/27/2015 8:09,70,8/27/2015 8:21,4,67,540,Subscriber
907540,624,8/27/2015 8:09,70,8/27/2015 8:19,4,51,594,Subscriber
907539,528,8/27/2015 8:09,70,8/27/2015 8:18,4,63,614,Subscriber
907538,829,8/27/2015 8:09,72,8/27/2015 8:22,4,51,521,Customer
907537,262,8/27/2015 8:09,61,8/27/2015 8:13,4,70,429,Subscriber
907536,914,8/27/2015 8:09,70,8/27/2015 8:24,4,72,453,Subscriber
907535,726,8/27/2015 8:08,73,8/27/2015 8:21,4,61,461,Subscriber
